0.015708 3.57841 0.0678196 0.24036 0.0175769
2.84314 -1.06812 -nan -0.0205656 -nan
2.87456 -1.08355 -nan -0.0257069 -nan
2.90597 -1.04756 -nan -0.0218509 -nan
2.93739 -1.05913 -nan -0.0308483 -nan
2.9688 -1.13496 -nan -0.0231362 -nan
3.00022 -1.14139 -nan -0.0269923 -nan
3.03164 -1.07712 -nan -0.0282776 -nan
3.06305 -1.1671 -nan -0.0257069 -nan
3.09447 -1.16581 -nan -0.0282776 -nan
3.12588 -1.06941 -nan -0.0257069 -nan
3.1573 0 0 0 0
3.18872 0 0 0 0
3.22013 0 0 0 0
3.25155 0 0 0 0
3.28296 0 0 0 0
3.31438 0 0 0 0
3.3458 0 0 0 0
3.37721 0 0 0 0
3.40863 0 0 0 0
3.44004 0 0 0 0
3.47146 0 0 0 0
3.50288 0 0 0 0
3.53429 0 0 0 0
3.56571 0 0 0 0
3.59712 0 0 0 0
3.62854 0 0 0 0
3.65995 0 0 0 0
3.69137 0 0 0 0
3.72279 0 0 0 0
3.7542 0 0 0 0
3.78562 0 0 0 0
3.81703 0 0 0 0
3.84845 0 0 0 0
3.87987 0 0 0 0
3.91128 0 0 0 0
3.9427 0 0 0 0
3.97411 0 0 0 0
4.00553 0 0 0 0
4.03695 0 0 0 0
4.06836 0 0 0 0
4.09978 0 0 0 0
4.13119 0 0 0 0
4.16261 0 0 0 0
4.19403 0 0 0 0
4.22544 0 0 0 0
4.25686 0 0 0 0
4.28827 0 0 0 0
4.31969 0 0 0 0
4.3511 0 0 0 0
4.38252 0 0 0 0
4.41394 0 0 0 0
4.44535 0 0 0 0
4.47677 0 0 0 0
4.50818 0 0 0 0
4.5396 0 0 0 0
4.57102 0 0 0 0
4.60243 0 0 0 0
4.63385 0 0 0 0
4.66526 0 0 0 0
4.69668 0 0 0 0
4.7281 0 0 0 0
4.75951 0 0 0 0
4.79093 0 0 0 0
4.82234 0 0 0 0
4.85376 0 0 0 0
4.88518 0 0 0 0
4.91659 0 0 0 0
4.94801 0 0 0 0
4.97942 0 0 0 0
5.01084 0 0 0 0
5.04226 0 0 0 0
5.07367 0 0 0 0
5.10509 0 0 0 0
5.1365 0 0 0 0
5.16792 0 0 0 0
5.19933 0 0 0 0
5.23075 0 0 0 0
5.26217 0 0 0 0
5.29358 0 0 0 0
5.325 0 0 0 0
5.35641 0 0 0 0
5.38783 0 0 0 0
5.41925 0 0 0 0
5.45066 0 0 0 0
5.48208 0 0 0 0
5.51349 0 0 0 0
5.54491 0 0 0 0
5.57633 0 0 0 0
5.60774 0 0 0 0
5.63916 0 0 0 0
5.67057 0 0 0 0
5.70199 0 0 0 0
5.73341 0 0 0 0
5.76482 0 0 0 0
5.79624 0 0 0 0
5.82765 0 0 0 0
5.85907 0 0 0 0
5.89049 0 0 0 0
5.9219 0 0 0 0
5.95332 0 0 0 0
5.98473 0 0 0 0
6.01615 0 0 0 0
6.04756 0 0 0 0
6.07898 0 0 0 0
6.1104 0 0 0 0
6.14181 0 0 0 0
6.17323 0 0 0 0
6.20464 0 0 0 0
6.23606 0 0 0 0
6.26748 0 0 0 0
